id,name,description,detail,summary,category,price,brand,promotion,created_at,updated_at
253,Laptop ASUS Vivobook S14 M3407HA-SF490W,"Mua ngay Laptop ASUS Vivobook S14 M3407HA-SF490W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","- Chip AI: AMD XDNA NPU up to 16TOPS
- Loại card đồ họa: AMD Radeon Graphics
- Dung lượng RAM: 16GB
- Loại RAM: DDR5 on board
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Thời gian phản hồi 0.2 ms Độ sáng 300 nits Độ phủ màu 95% DCI-P3 Độ tương phản: 1.000.000:1 1.07 tỷ màu Chứng nhận TÜV Rheinland
- Pin: 70WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 1920 x 1200 pixels (WUXGA)
- Loại CPU: AMD Ryzen 7 260 3.8GHz (24MB Cache, up to 5.1 GHz, 8 lõi, 16 luồng)
- Cổng giao tiếp: 2 x USB 3.2 Gen 1 Type-A (5Gbps) 2 x USB 3.2 Gen 1 Type-C (Display/Power Delivery, 5Gbps) 1 x HDMI 2.1 1 x jack tai nghe/mic 3.5 mm","Mua ngay Laptop ASUS Vivobook S14 M3407HA-SF490W giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Laptop,23990000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
254,Laptop ASUS ZenBook S 14 UX5406AA SU415WS,"Mua ngay Laptop ASUS ZenBook S 14 UX5406AA SU415WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","- Chip AI: Intel NPU up to 50TOPS
- Loại card đồ họa: Intel Graphics
- Dung lượng RAM: 32GB
- Loại RAM: LPDDR5X Onboard
- Số khe ram: Không nâng cấp
- Ổ cứng: 512GB M.2 NVMe PCIe 4.0 SSD
- Kích thước màn hình: 14 inches
- Công nghệ màn hình: Độ sáng 500 nits Độ sáng HDR tối đa 1100 nits Độ phủ màu 100% DCI-P3 Gamut mapping Độ tương phản 1.000.000:1 VESA DisplayHDR True Black 1000 1.07 tỷ màu Giảm 70% ánh sáng xanh có hại SGS Eye Care Display
- Pin: 77WHrs, 4S1P, 4-cell Li-ion
- Hệ điều hành: Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic
- Độ phân giải màn hình: 2880 x 1800 pixels
- Loại CPU: Intel Core Ultra 9 386H 2.1 GHz (18MB Cache, up to 4.9 GHz, 16 lõi, 16 luồng)
- Cổng giao tiếp: 1 x USB 3.2 Gen 2 Type-A (10Gbps) 2 x Thunderbolt 4 (Display/Power Delivery, 40Gbps) 1 x HDMI 2.1 1 x jack tai nghe/mic 3.5 mm","Mua ngay Laptop ASUS ZenBook S 14 UX5406AA SU415WS giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Laptop,52990000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
255,Laptop MSI Stealth 16 AI+ B3WF-007VN,"Mua ngay Laptop MSI Stealth 16 AI+ B3WF-007VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","- Loại card đồ họa: NVIDIA GeForce RTX 5060 GDDR7 8GB Intel Graphics
- Dung lượng RAM: 32GB
- Loại RAM: DDR5-7200
- Số khe ram: 2 khe (2 x 16GB, nâng cấp tối đa 128GB)
- Ổ cứng: 1TB*1, 2x M.2 SSD slot (NVMe PCIe Gen4) Max 4TB
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ phủ màu 100% DCI-P3 typ
- Pin: 4 Cells 90 Whrs
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 2560 x 1600 pixels (QHD+)
- Loại CPU: Intel Core Ultra 9 386H, 16 lõi (4 P-cores + 8 E-cores + 4 Low Power E-cores), 16 luồng, 18MB Intel Smart Cache, Max Turbo Frequency 4.9 GHz
- Cổng giao tiếp: 2 x Thunderbolt 4 (DisplayPort, Power Delivery 3.0) 2 x USB 3.2 Gen 2 Type-A 1 x HDMI 2.1 (8K@60Hz / 4K@120Hz) 1 x RJ45","Mua ngay Laptop MSI Stealth 16 AI+ B3WF-007VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Laptop,79990000,MSI,0,2026-03-28 23:18:38,2026-03-28 23:18:38
256,Laptop MSI Stealth 16 AI+ B3WG-008VN,"Mua ngay Laptop MSI Stealth 16 AI+ B3WG-008VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.","- Loại card đồ họa: NVIDIA GeForce RTX 5070 GDDR7 8GB Intel Graphics
- Dung lượng RAM: 32GB
- Loại RAM: DDR5-7200
- Số khe ram: 2 khe (2 x 16GB, nâng cấp tối đa 128GB)
- Ổ cứng: 1TB*1, 2x M.2 SSD slot (NVMe PCIe Gen4) Max 4TB
- Kích thước màn hình: 16 inches
- Công nghệ màn hình: Độ phủ màu 100% DCI-P3 typ
- Pin: 4 Cells 90 Whrs
- Hệ điều hành: Windows 11 Home
- Độ phân giải màn hình: 2560 x 1600 pixels (QHD+)
- Loại CPU: Intel Core Ultra 9 386H, 16 lõi (4 P-cores + 8 E-cores + 4 Low Power E-cores), 16 luồng, 18MB Intel Smart Cache, Max Turbo Frequency 4.9 GHz
- Cổng giao tiếp: 2 x Thunderbolt 4 (DisplayPort, Power Delivery 3.0) 2 x USB 3.2 Gen 2 Type-A 1 x HDMI 2.1 (8K@60Hz / 4K@120Hz) 1 x RJ45","Mua ngay Laptop MSI Stealth 16 AI+ B3WG-008VN giá rẻ - Hỗ trợ trả góp 0%, đổi mới 30 ngày, bảo hành chính hãng, giao hàng tận nơi miễn phí.",Laptop,85990000,MSI,0,2026-03-28 23:18:38,2026-03-28 23:18:38
257,Mainboard MSI A520M-A Pro D4 AM4,"Mua Mainboard MSI A520M-A Pro D4 AM4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Chipset: AMD
- Socket: AM4
- Kích thước: M-ATX
- Khe RAM tối đa: 2
- Kiểu RAM hỗ trợ: DDR4
- Dung lượng RAM tối đa: 64GB
- Số cổng USB: 6 x USB-A
- LAN: 1x Realtek® RTL8111H Gigabit LAN
- Âm thanh: Realtek® ALC892/ALC897 Codec
- Hãng sản xuất: MSI","Mua Mainboard MSI A520M-A Pro D4 AM4 chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,1490000,MSI,0,2026-03-28 23:18:38,2026-03-28 23:18:38
258,Màn hình Gaming ASUS TUF VG34WQ5A 34 inch,"Mua Màn hình Gaming ASUS TUF VG34WQ5A 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 34 inches
- Tấm nền: VA
- Tỉ lệ màn hình: 21:9
- Tần số quét: 200 Hz
- Thời gian phản hồi: 0.5ms
- Treo tường: 100 x 100 mm
- Cổng kết nối: 2 x DisplayPort 1.4 (HBR3) 2 x HDMI 2.0 2 x USB 3.2 Gen 1 Type-A 1 x USB 3.2 (Signal) 1 x cổng tai nghe
- Kích thước: Có chân đế: 81.0 x 43.8 x 21.4 cm Không chân đế: 81.02 x 37.0 x 11.4 cm
- Trọng lượng: Có chân đế: 7.4 kg Không chân đế: 6.31 kg
- Độ phân giải màn hình: 3440 x 1440 pixels","Mua Màn hình Gaming ASUS TUF VG34WQ5A 34 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,7490000,ASUS,0,2026-03-28 23:18:38,2026-03-28 23:18:38
259,Màn hình E‑Dra EGM22F100V 22 inch,"Mua Màn hình E‑Dra EGM22F100V 22 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 22 inches
- Tấm nền: VA
- Tỉ lệ màn hình: 16:9
- Tần số quét: 100 Hz
- Thời gian phản hồi: 5ms
- Treo tường: 75 x 75 mm
- Cổng kết nối: 1 x DisplayPort 1 x HDMI 2.0
- Kích thước: 598 x 99 x 366 mm
- Trọng lượng: 2.55 kg
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình E‑Dra EGM22F100V 22 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,1490000,E-DRA,0,2026-03-28 23:18:38,2026-03-28 23:18:38
260,Màn hình Gaming E‑Dra EGM27F220PVS 27 inch,"Mua Màn hình Gaming E‑Dra EGM27F220PVS 27 inchchính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 27 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 220 Hz
- Thời gian phản hồi: 1ms
- Treo tường: 75 x 75 mm
- Cổng kết nối: 1 x HDMI 1 x DisplayPort 1 x Cổng âm thanh
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình Gaming E‑Dra EGM27F220PVS 27 inchchính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,2890000,E-DRA,0,2026-03-28 23:18:38,2026-03-28 23:18:38
261,Màn hình Gaming E‑Dra EGM27F240S 27 inch,"Mua Màn hình Gaming E‑Dra EGM27F240S 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 27 inches
- Tấm nền: IPS
- Tỉ lệ màn hình: 16:9
- Tần số quét: 240 Hz
- Thời gian phản hồi: 1ms
- Treo tường: 75 x 75 mm
- Cổng kết nối: 1 x HDMI 1 x DisplayPort 1 x Cổng âm thanh
- Độ phân giải màn hình: 1920 x 1080 pixels","Mua Màn hình Gaming E‑Dra EGM27F240S 27 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,2890000,E-DRA,0,2026-03-28 23:18:38,2026-03-28 23:18:38
262,Màn hình Gaming LG UltraGear OLED 45GX950 45 inch,"Mua Màn hình Gaming LG UltraGear OLED 45GX950 45 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 45 inches
- Tấm nền: OLED
- Tỉ lệ màn hình: 21:9
- Tần số quét: 165 Hz
- Thời gian phản hồi: 0.03ms
- Treo tường: 100 x 100 mm
- Cổng kết nối: 2 x HDMI 1 x DisplayPort 2.1 1 x USB-C (truyền dữ liệu, tối đa 5120 x 2160 @165Hz, sạc 90W) 1 x jack tai nghe/mic 3.5 mm 2 x USB 3.0 Downstream 1 x USB-C Upstream
- Kích thước: Có chân đế: 991.6 x 665.6 x 342mm (đứng) 991.6 x 545.6 x 342mm (nằm) Không chân đế: 991.6 x 460.7 x 225.5mm
- Trọng lượng: Có chân đế: 14 kgKhông chân đế: 9.4 kg
- Độ phân giải màn hình: 5120 x 2160 pixels","Mua Màn hình Gaming LG UltraGear OLED 45GX950 45 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Khác,56990000,LG,0,2026-03-28 23:18:38,2026-03-28 23:18:38
263,Màn hình thông minh Samsung M8 M80F LS32FM803UEXXV Vision AI 32 inch,"Mua Màn hình thông minh Samsung M8 M80F LS32FM803UEXXV Vision AI 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.","- Kích thước thực tế (bao gồm viền): 32 inches
- Tấm nền: VA
- Tỉ lệ màn hình: 16:9
- Tần số quét: 60 Hz
- Thời gian phản hồi: 4ms
- Treo tường: 100 x 100 mm
- Cổng kết nối: Hiển thị không dây 1 x HDMI 2.0 HDCP 2.2 (HDMI) 2 x USB Hub (USB 2.0) 1 x USB-C (sạc 65W) HDCP 2.2 (USB-C) Wi-Fi 5 Bluetooth 5.2
- Kích thước: Có chân đế: 713.4 x 616.2 x 200.1 mm Không có chân đế: 713.4 x 423.8 x 24.5 mm
- Trọng lượng: Có chân đế: 7.0 kg Không có chân đế: 4.0 kg
- Độ phân giải màn hình: 3840 x 2160 pixels","Mua Màn hình thông minh Samsung M8 M80F LS32FM803UEXXV Vision AI 32 inch chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ trả góp 0%, giao hàng miễn phí toàn quốc.",Điện thoại,11990000,Samsung,0,2026-03-28 23:18:38,2026-03-28 23:18:38
264,Máy chiếu Eroc Flip Full HD - Cũ,"Mua Máy chiếu Eroc Flip Full HD cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Độ phân giải: Full HD
- Công nghệ hình ảnh: Công nghệ chiếu LCDNguồn sáng LEDỐng kính tráng quang họcĐộ phân giải thực 1080P
- Kích thước màn hình phù hợp: 40 - 150 inch
- Công nghệ âm thanh: Tích hợp loa kép stereoHỗ trợ Bluetooth 5.0 để kết nối loa ngoài
- Hệ điều hành: Android 12
- Tính năng: RAM 1GB + ROM 8GB
- Tính năng thông minh: Tự động lấy nétTrình chiếu không dâyChia sẻ màn hình điện thoại
- Cổng kết nối: 1 cổng HDMI1 cổng USB-A1 cổng tai ngheWifi: 2.4Ghz và 5GhzBluetooth: phiên bản 5.0
- Hãng sản xuất: Eroc","Mua Máy chiếu Eroc Flip Full HD cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,2390000,Eroc,0,2026-03-28 23:18:38,2026-03-28 23:18:38
265,Máy chiếu hiệu Wanbo T2 Ultra - Cũ,"Máy máy chiếu hiệu Wanbo T2 Ultra cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Độ phân giải: Full HD
- Công nghệ hình ảnh: Hiệu chỉnh Keystone tự động (dọc ±30°) + (ngang ±30°)Điều chỉnh lấy nét tự độngTránh chướng ngại vật tự độngCăn chỉnh màn hình tự động
- Khoảng cách chiếu: 1.2 - 3.8m
- Kích thước màn hình phù hợp: 45 - 140 inch
- Công nghệ âm thanh: 2 x 5WĐộ ồn ≤30dB/m
- Hệ điều hành: Android TV 11.0
- Tính năng: Trợ lý ảo Google AssistantChân đế gimbal có thể điều chỉnh nhiều góc
- Tính năng thông minh: Kết nối không dây với điện thoạiWiFiBluetooth
- Cổng kết nối: 1 x HDMI1 x USB1 x AUX
- Hãng sản xuất: Hãng khác","Máy máy chiếu hiệu Wanbo T2 Ultra cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,3650000,Hãng khác,0,2026-03-28 23:18:38,2026-03-28 23:18:38
266,Máy chiếu hiệu Wanbo X5 Pro - Cũ,"Mua Máy chiếu hiệu Wanbo X5 Pro cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Độ phân giải: Full HD
- Công nghệ hình ảnh: Hiệu chỉnh Keystone tự động (dọc ±30°) + (ngang ±30°)Điều chỉnh lấy nét tự độngTránh chướng ngại vật tự độngCăn chỉnh màn hình tự động
- Khoảng cách chiếu: 1.1 - 3.9 m
- Kích thước màn hình phù hợp: 40 - 140 inch
- Công nghệ âm thanh: 2 x 5WÂm thanh HiFi StereoĐộ ồn ≤26dB/m
- Hệ điều hành: Android TV 11.0
- Tính năng: Trợ lý ảo Google Assistant
- Tính năng thông minh: Kết nối không dây với điện thoạiWiFi băng tần kép 2.4G - 5G HzBluetooth 5.0
- Cổng kết nối: 1 x HDMI2 x USB1 x AUX
- Hãng sản xuất: Hãng khác","Mua Máy chiếu hiệu Wanbo X5 Pro cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,4550000,Hãng khác,2,2026-03-28 23:18:38,2026-03-28 23:18:38
267,Máy chiếu Wanbo Vali 1 - Cũ,"Mua Máy chiếu Wanbo Vali 1 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Độ phân giải: Full HD
- Công nghệ hình ảnh: Hiệu chỉnh Keystone tự động (dọc ±30°) + (ngang ±30°)Điều chỉnh lấy nét tự độngTránh chướng ngại vật tự độngCăn chỉnh màn hình tự động
- Khoảng cách chiếu: 1.2 - 3.9 m
- Kích thước màn hình phù hợp: 40 - 130 inch
- Công nghệ âm thanh: 2 x 6WĐộ ồn ≤28dB/m
- Hệ điều hành: Android TV 11.0
- Tính năng: Trợ lý ảo Google Assistant
- Tính năng thông minh: ChromecastWiFi băng tần kép 2.4G - 5G HzBluetooth 5.0
- Cổng kết nối: 1 x HDMI1 x USB1 x AUX
- Hãng sản xuất: Wanbo","Mua Máy chiếu Wanbo Vali 1 cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,3200000,Wanbo,2,2026-03-28 23:18:38,2026-03-28 23:18:38
268,Máy hút bụi cầm tay AQUA AQS-CCX600R(W)-VN - Cũ,"Mua máy hút bụi cầm tay AQUA AQS-CCX600R(W)-VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Dòng điện vào: 220V ~ 50/60Hz
- Chức năng: Hút bụi
- Lực hút: 15.000Pa
- Dung tích ngăn chứa bụi: 800ml
- Trọng lượng: 1.67 kg
- Tiện ích: Bộ lọc HEPA
- Kích thước: 23 x 17.3 x 122.5 cmĐộ dài dây điện: 500 cm
- Công suất: 600W
- Hãng sản xuất: Aqua
- Chất liệu: Nhựa ABS, Inox","Mua máy hút bụi cầm tay AQUA AQS-CCX600R(W)-VN cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,430000,Aqua,0,2026-03-28 23:18:38,2026-03-28 23:18:38
269,Máy hút bụi cầm tay Deerma DX115C 600W có dây - Cũ,"Máy hút bụi cầm tay Deerma DX115C 600W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chức năng: Hút bụi
- Lực hút: 15000 Pa
- Dung tích ngăn chứa bụi: 1.2 lít
- Trọng lượng: 1.58 kg
- Tiện ích: Công nghệ lốc xoáy Pro-Cyclone, Rocket VacuumThiết kế 2 trong 1 (có thể tháo rời khỏi ống nối/thân máy)Có bộ lọc HEPA
- Kích thước: 20.6 x 101 x 12.8 cm (dây điện 5 mét)
- Công suất: 600W
- Hãng sản xuất: Deerma","Máy hút bụi cầm tay Deerma DX115C 600W cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,390000,Deerma,0,2026-03-28 23:18:38,2026-03-28 23:18:38
270,Máy hút bụi lau nhà cầm tay Dreame H12 Pro - Cũ,"Máy hút bụi Dreame H12 Pro cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chức năng: Hút bụi lau sàn
- Tính năng: Hoạt động êm ái, Hỗ trợ lau nhà, Chống rối tóc - lông thú, Tự động giặt giẻ
- Thời gian hoạt động: 35 phút
- Dung tích ngăn chứa nước: Bình nước sạch: 900mLBình nước thải: 700mL
- Lực hút: 14.500 Pa
- Chế độ hút: Chế độ tự độngChế độ siêu sạchChế độ hút
- Trọng lượng: 4.9 kg
- Tiện ích: Diện tích lau dọn lên đến 180 - 200 m2Động cơ không chổi thanMàn hình LED hiện đạiĐộng cơ treo giảm độ rung, tiếng ồn và độ xócCuộn lăn trợ lực điệnTự làm sạch cuộn lănTự làm khô cuộn lănTắt tính năng nhắc nhởChế độ Ultra M
- Kích thước: 712 x 325 x 294 mm
- Công suất: 300W
- Hãng sản xuất: Dreame
- Cảm biến: Cảm biến phát hiện độ bẩn của bề mặt","Máy hút bụi Dreame H12 Pro cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,5990000,Dreame,0,2026-03-28 23:18:38,2026-03-28 23:18:38
271,Máy hút bụi cầm tay Dreame H14 Station - Cũ,"Mua Máy hút bụi cầm tay Dreame H14 Station cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chức năng: Hút bụi lau sàn
- Tính năng: Điều khiển qua ứng dụng, Tự động điều chỉnh sức hút, Chống rối tóc - lông thú, Tự động giặt giẻ, Tự động sấy giẻ
- Thời gian hoạt động: 40 phút
- Dung tích ngăn chứa nước: Hộc chứa nước sạch 880mlHộc chưa nước bẩn 650ml
- Lực hút: 20000 Pa
- Chế độ hút: Tự độngHútTối ưuTuỳ chỉnh
- Ứng dụng kết nối: Dreamehome
- Trọng lượng: Máy hút bụi: 5,7 kgTrạm sạc: 3,8 kg
- Tiện ích: Tự làm sạch hộc nước bẩnXả nước áp lực cáo giúp loại bỏ tắc nghẽnHệ thống tiệt trùng nước 99,99%Cuộn lăn 480 vòng/phútTự động giặt với nước nóng 100°CTự động sấy khô bằng không khí nóng 75 °CMàn hình Led và nhắc nhở giọng nói
- Kích thước: 32 x 38 x 25 cm
- Công suất: 400W
- Hãng sản xuất: Dreame
- Tiện ích: Công nghệ ThermoClean loại bỏ vi khuẩnTrợ lực Glidewhell đẩy kéo dễ dàngHệ thống AutoFlow bổ sung nước sạch liên tụcCông nghệ 5D Rollingwash làm sạch hộc chứa","Mua Máy hút bụi cầm tay Dreame H14 Station cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,9590000,Dreame,99,2026-03-28 23:18:38,2026-03-28 23:18:38
272,Máy hút bụi cầm tay Roidmi S1 Special - Cũ,"Máy hút bụi cầm tay không dây Roidmi S1 Special cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Chức năng: Hút bụi
- Tính năng: Hoạt động êm ái, Chống rối tóc - lông thú
- Thời gian hoạt động: 50 phút
- Lực hút: 20.000 Pa
- Chế độ hút: Chế độ Standard (tiêu chuẩn)Chế độ Enhanced (tăng cường)
- Dung tích ngăn chứa bụi: 0.4L
- Trọng lượng: 2.6 kg
- Tiện ích: Đầu xoay linh hoạt 270°
- Kích thước: 119 x 25,9 x 15,8 cm
- Công suất: 415 W
- Hãng sản xuất: Roidmi","Máy hút bụi cầm tay không dây Roidmi S1 Special cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,890000,Roidmi,2,2026-03-28 23:18:38,2026-03-28 23:18:38
273,Máy lọc không khí Levoit Core Mini Pro,"Mua Máy lọc không khí Levoit Core Mini Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.","- Hiệu quả lọc bụi: PM 0.3
- Lưu lượng gió: 58 m3/h
- Màng lọc: Màng lọc thôMàng lọc HEPAMàng lọc than hoạt tính
- Độ ồn: 27 - 44 dB
- Công nghệ: QuietKEAPAir Turbo (VortextAir)
- Chế độ hoạt động: 3 chế độ quạt
- Tiện ích: Chức năng Aroma - tạo mùi hương giúp bạn thêm các loại tinh dầu yêu thích
- Hãng sản xuất: Levoit","Mua Máy lọc không khí Levoit Core Mini Pro chính hãng - Giá rẻ, đảm bảo chất lượng, độ bền cao, hỗ trợ giao hàng tận nơi toàn quốc.",Khác,1490000,Levoit,0,2026-03-28 23:18:38,2026-03-28 23:18:38
274,Máy lọc không khí Xiaomi Mi Air Purifier Elite - Cũ,"Mua Máy lọc không khí Xiaomi Mi Air Purifier Elite cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Diện tích sử dụng: Dưới 125m²
- Hiệu quả lọc bụi: PM 2.5PM 10
- Lưu lượng gió: 600m³/giờ
- Màng lọc: Lớp tiền lọcMàng lọc HEPALớp lọc than hoạt tính
- Độ ồn: 20.2dB
- Công nghệ: Plasma
- Tiện ích: Giọng nói qua trợ lý ảoĐiều khiển từ xaTheo dõi chất lượng không khí qua màn hình ledĐèn LED UV-C tích hợp cho phép sản phẩm diệt vi khuẩn
- Hãng sản xuất: Xiaomi","Mua Máy lọc không khí Xiaomi Mi Air Purifier Elite cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Điện thoại,5150000,Xiaomi,98,2026-03-28 23:18:38,2026-03-28 23:18:38
275,Máy phun sương tạo ẩm xông tinh dầu FujiHome HM04EUV - Cũ,"Mua Máy phun sương tạo ẩm xông tinh dầu FujiHome HM04EUV cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.","- Dòng điện vào: 220V ~ 50Hz
- Diện tích sử dụng: 25 - 40m2
- Dung tích: 4L
- Hãng sản xuất: Fujihome
- Chất liệu: Nhựa ABS
- Công suất: 25W
- Tính năng khác: Tích hợp chức năng xông tinh dầuChức năng khử khuẩn UVLàm mát không khíCân bằng độ ẩm trong phòng
- Tiện ích: Điều khiển qua Remote, chạm cảm ứngCông suất phun 250ml/hThời gian phun liên tục có thê lên tới 17h","Mua Máy phun sương tạo ẩm xông tinh dầu FujiHome HM04EUV cũ giá rẻ - Nguồn gốc rõ ràng, bảo hành 6-12 tháng, đổi mới 30 ngày, luôn xuất bán đầy đủ VAT.",Khác,870000,Fujihome,0,2026-03-28 23:18:38,2026-03-28 23:18:38
